AverageEnergy,RunNum,totalEntries
89053.56068552473,16433.0,4080
88301.57110873223,16422.0,4128
88283.50701062857,16480.0,4128
88674.6536457684,16477.0,4128
88607.22328599972,16474.0,4128
88808.55719528833,16472.0,4080
88258.9031245856,16429.0,4032
88485.93434382848,16418.0,4080
88568.31325430199,16485.0,4080
88543.70184234488,16457.0,4128
88332.04703711002,16485.0,4080
88405.38378951706,16479.0,4128
88420.30495762348,16425.0,4080
88789.71920581834,16471.0,4128
88521.90148616076,16443.0,4128
88332.39237000534,16428.0,4080
88657.4389862311,16482.0,4128
88681.21237901428,16477.0,4080
89108.3845864767,16475.0,4080
88272.20548430407,16417.0,4080
87991.65164249476,16442.0,4128
88107.80636815085,16481.0,8208
88455.76163381057,16424.0,4080
88580.06505064447,16477.0,4128
88234.75207862283,16459.0,4080
88598.91302528563,16489.0,4080
88516.19883704947,16479.0,4128
88128.00854043743,16418.0,4128
88341.95207127398,16482.0,4080
89131.14077079257,16473.0,4080
88730.80096633112,16471.0,4080
88340.83366224816,16427.0,4080
88953.44140792501,16472.0,4080
88383.54730043087,16429.0,4080
88715.19805554883,16471.0,4032
88213.53156606706,16447.0,4128
87975.62663829247,16419.0,4080
88395.37282514934,16479.0,4080
87985.18743662417,16483.0,4080
88421.99821705928,16446.0,4080
88782.2533268929,16454.0,4128
87784.3261873801,16442.0,4176
88683.08660497276,16476.0,4176
88440.31588305763,16487.0,4128
88997.41202380319,16436.0,4128
88715.5409907582,16437.0,7008
88412.6116649928,16469.0,4032
88506.51239727889,16428.0,4080
88324.18707306914,16418.0,4080
88550.0663956745,16477.0,4128
87989.84016883682,16422.0,4080
88759.17191027653,16493.0,6960
88542.13129229913,16470.0,4032
88611.81777406961,16431.0,4128
88702.83155471178,16471.0,4128
88661.33880480903,16474.0,4128
88202.81294121005,16511.0,4080
88273.14849330937,16483.0,5520
88429.0504281751,16428.0,4032
88418.88222458778,16504.0,5280
88599.22754622655,16474.0,4176
88378.88118247915,16458.0,4080
88499.01522761598,16462.0,4032
88694.78246620487,16478.0,8208
88659.74028094244,16462.0,4032
89385.9508424258,16452.0,4128
88057.832564771,16442.0,4224
88819.00047907315,16476.0,4080
88917.25557139092,16474.0,4176
88543.99451483543,16472.0,4080
88452.7376551803,16428.0,4032
89004.98963458303,16433.0,4080
88479.58382482946,16416.0,4080
88378.04421487171,16483.0,4080
88673.63833175728,16478.0,4080
88578.53857796041,16468.0,4080
88531.50436412335,16465.0,4032
88718.57243166085,16471.0,4128
88846.44661951745,16489.0,4128
88503.52752979707,16479.0,4080
89202.92034989154,16436.0,7008
88665.75076600615,16471.0,4080
88458.85732240397,16446.0,4080
88538.44122100186,16417.0,4176
88413.01777318794,16482.0,4080
88644.03505930658,16414.0,4080
88965.72903716528,16436.0,4080
88094.76602448938,16461.0,8160
88235.35105906351,16481.0,4128
88268.78705240639,16445.0,8208
88169.53148882456,16483.0,4080
88501.46104975436,16460.0,4080
88242.13861301453,16485.0,4128
88394.40398836504,16465.0,4032
88524.01510971681,16457.0,4176
88465.08443733037,16416.0,4128
88580.75910024537,16447.0,7008
88547.999611679,16469.0,4080
87978.53533397018,16419.0,4080
88423.93564928966,16479.0,4128
88562.67402447487,16456.0,4080
88305.48081880122,16486.0,4128
88548.43625730275,16430.0,4128
88549.7140504137,16416.0,4128
88168.65311117351,16481.0,4080
88477.49394831485,16462.0,4032
88901.25443736881,16473.0,4080
88401.15689308275,16479.0,4080
89097.1825042586,16475.0,4080
88574.78482025026,16490.0,6960
88587.3937874576,16472.0,4128
88363.34726118199,16481.0,4128
89029.67440975181,16436.0,4224
88473.52084134819,16424.0,4080
88858.22954467213,16489.0,4080
88810.44046341351,16413.0,4080
88400.72246375405,16444.0,4128
88525.98991267693,16415.0,4080
88449.60137644023,16511.0,4080
88436.49935814909,16467.0,4080
87996.47002339349,16461.0,4080
88779.33904593116,16456.0,4080
88475.34925430168,16457.0,4080
88562.52832008874,16485.0,4080
88706.42232984188,16415.0,4128
89143.1474145279,16432.0,4080
88243.63862438827,16461.0,8256
88501.43133094361,16416.0,4080
89419.57326637974,16476.0,4080
89292.0310797145,16473.0,4080
88738.48694480823,16452.0,4176
88292.049559679,16504.0,5184
88538.6203357524,16461.0,4032
88548.45984253573,16477.0,4080
88523.19288607535,16468.0,4032
89037.77145554835,16431.0,4128
88511.42238611894,16482.0,4128
88521.51806908971,16468.0,4032
88301.0369082398,16487.0,4080
88805.0410778424,16472.0,4032
88042.96950911799,16424.0,4128
88561.4616938364,16470.0,4032
87827.24273143876,16483.0,4080
88290.49155224486,16480.0,4080
88729.74279294389,16455.0,4128
88705.91985761085,16415.0,4128
88322.52574013517,16514.0,4080
88707.02758768584,16491.0,4128
88541.83554094846,16446.0,4128
88571.00621220494,16455.0,4176
88274.19560841058,16446.0,4080
88476.85444581608,16479.0,4080
88322.5906884104,16446.0,4080
88275.98239232678,16486.0,4080
88363.9873242139,16427.0,4080
88117.41060299074,16467.0,4032
88545.67625232047,16443.0,4176
88462.41916529974,16487.0,4080
88282.8778880613,16466.0,4080
88581.67380363484,16445.0,4080
88344.4695203614,16427.0,8160
88429.3359097642,16479.0,4080
88589.14698675925,16459.0,4080
88629.8091325458,16466.0,4128
88488.88518985332,16419.0,4080
88329.72364810845,16422.0,4128
88459.3761734707,16444.0,4128
88461.70184476198,16422.0,4080
88622.8287294312,16455.0,4080
88477.16847730723,16479.0,4080
88373.48671147466,16484.0,4080
88342.89081824571,16465.0,4032
88630.46851074349,16476.0,4128
88471.60552165024,16444.0,4080
88407.41191461174,16429.0,4080
88572.2024642053,16466.0,4080
88235.0741401552,16450.0,4080
88351.60787362627,16469.0,4080
89118.05242360335,16473.0,4176
88118.61607078624,16417.0,4080
88499.66411572053,16457.0,4080
88149.78949903243,16482.0,4080
88438.97505170786,16465.0,4080
88575.44345680959,16489.0,4128
88182.47054475849,16428.0,4032
88660.03178850381,16471.0,4176
88934.45539682916,16436.0,4128
88313.83510275313,16467.0,4080
88890.67433748386,16433.0,4128
88534.76489904155,16475.0,4128
88613.3339860338,16478.0,4128
88906.47044869671,16454.0,4128
88476.51521259805,16468.0,4032
88651.32080459641,16454.0,4080
88471.30028001804,16457.0,4128
88584.82398097802,16503.0,5184
88583.14522966446,16457.0,4080
89629.55142828713,16476.0,4080
88550.19744035522,16428.0,4080
88558.97520872873,16445.0,4128
89006.3634577031,16455.0,4176
88796.91480504953,16489.0,4080
89433.99926413194,16476.0,4128
88450.91439875805,16487.0,4128
89335.2623376876,16474.0,4128
88206.62811208302,16422.0,4128
88410.0218330391,16513.0,4080
88461.94357701515,16479.0,4080
89153.47599523325,16437.0,4128
88513.00897480616,16417.0,4080
88465.19616879123,16486.0,4080
89577.61738905824,16432.0,4128
88483.36600913048,16479.0,4128
88767.70339521597,16431.0,4128
88504.4008695387,16470.0,4032
88494.4034187924,16465.0,4080
88910.99525260556,16414.0,4128
88556.44927555569,16457.0,4128
89074.94601605323,16472.0,4032
88431.84933864522,16458.0,4128
88577.7448250153,16415.0,4128
88881.75737344282,16474.0,4080
88470.84413135615,16416.0,4128
88381.22827066733,16479.0,4080
88660.34837798159,16454.0,4176
88170.47972560792,16450.0,4080
88431.34253351441,16514.0,4128
88585.20818587538,16417.0,1440
88000.10489458029,16444.0,4128
88719.03507078483,16471.0,4032
89042.68076174073,16475.0,4176
88580.56252152832,16511.0,4080
88523.5189011162,16425.0,4128
88418.86183436583,16481.0,4128
88663.59378088373,16415.0,4080
88589.8288823801,16468.0,4032
88469.86268692186,16442.0,4128
88730.76368093796,16478.0,4080
88349.89615709204,16462.0,4080
88177.52472342574,16447.0,4080
88354.57684632343,16458.0,4080
88789.32733334343,16456.0,4080
88080.37550152629,16459.0,4080
88366.31403004353,16429.0,4080
88246.53148203235,16424.0,4080
88288.36088078358,16459.0,4128
89114.55493685028,16433.0,4080
88000.43057126764,16444.0,4176
88365.66153309526,16446.0,4128
88688.28763257813,16415.0,4080
88108.47152173574,16446.0,5040
88565.81917710905,16430.0,4128
88240.36470849955,16482.0,4080
88495.63564098034,16487.0,4080
88840.73085378883,16437.0,4176
88218.21671400037,16458.0,4080
88933.19806045684,16430.0,4080
88620.17492125616,16484.0,2448
88252.47460822297,16466.0,4080
88678.53677932329,16478.0,4080
88577.34888514594,16426.0,4080
88495.10858807115,16447.0,4080
89268.10279111915,16453.0,4224
88557.12497407588,16424.0,4128
88417.42440278047,16427.0,4032
88469.6621423093,16424.0,4128
88413.81227466009,16461.0,4080
88530.75086484617,16500.0,4080
88533.70028145674,16469.0,4080
89147.46692292181,16475.0,4080
88585.28385601817,16447.0,7008
88567.34831915601,16480.0,4080
88410.37155382072,16444.0,4176
88449.45774794022,16468.0,6384
88130.08808815644,16446.0,4080
88773.78938425813,16431.0,4080
88381.07319575558,16427.0,4080
88487.38598407192,16482.0,4080
88239.27261389996,16465.0,4080
88218.8308147636,16480.0,4128
89201.89075917473,16476.0,4176
88656.72119434984,16478.0,4128
88520.68195290658,16465.0,4080
88539.95612109109,16460.0,4080
88886.64763322621,16431.0,4080
88248.63755028183,16511.0,4080
88341.80429069413,16424.0,4080
88230.50477071825,16419.0,4128
88558.13009015142,16476.0,4080
88281.68864936873,16513.0,4080
88103.63470321873,16467.0,4080
88559.22974193115,16437.0,7008
89109.4069946068,16473.0,4128
88352.28220336452,16445.0,4128
88648.68069978397,16478.0,4128
88571.58259605503,16414.0,4080
89395.75390311414,16476.0,4176
89121.67282698299,16475.0,4080
88570.55949802588,16414.0,4128
88290.08744990473,16444.0,4128
88454.57053250863,16485.0,4080
88479.71323410021,16479.0,4080
88937.89450886332,16431.0,4080
88556.04062472777,16441.0,7008
88185.06019666641,16446.0,4080
89421.94116689108,16476.0,4128
88689.13777540333,16488.0,4080
88582.30275435078,16465.0,4080
88372.9639116629,16450.0,4080
88349.42476370925,16446.0,4128
88442.70815148785,16424.0,4128
88548.85723587817,16414.0,4080
88673.33483785583,16471.0,4128
88467.02164023058,16470.0,4080
88486.74343271337,16465.0,4032
88772.75749443246,16414.0,4080
88646.83187905182,16455.0,4224
88485.06136042728,16479.0,4080
88412.8480460249,16442.0,4128
88703.00103685468,16478.0,4080
88591.98037580069,16468.0,8112
88522.2610082349,16511.0,4080
88487.52598947835,16482.0,4080
88484.77658712701,16465.0,4080
88165.73208769741,16486.0,4080
89087.08414138078,16434.0,7008
88957.85463426355,16436.0,4176
88284.72787335716,16513.0,4128
88536.46893214475,16428.0,4032
88514.19189153689,16427.0,4032
88506.35954745547,16467.0,4128
88238.39631390753,16466.0,4032
88238.30839661781,16480.0,4128
88555.67731052398,16468.0,4032
88878.94359750456,16499.0,4128
88272.9287391938,16445.0,4128
88402.88132948101,16417.0,4128
88030.62022574141,16461.0,4032
88565.115029566,16490.0,4080
89302.72538294386,16472.0,4032
88474.53555689078,16428.0,4080
89151.44999132947,16473.0,4176
88685.35757520319,16436.0,4224
88488.54878360464,16480.0,4128
88546.24695729648,16469.0,4032
88467.7800122121,16416.0,4128
88541.95210120114,16457.0,4080
88346.2366276784,16417.0,4080
88794.70274280052,16456.0,4080
88554.36053307845,16470.0,4032
88447.98655306413,16425.0,4080
88401.28653672781,16483.0,4080
88721.83690876186,16475.0,4128
88827.73160947446,16489.0,4080
88633.60868689352,16478.0,4080
88120.77528279087,16417.0,4128
88478.12057456201,16462.0,4080
88365.67549405558,16446.0,4080
88712.1283992904,16415.0,4080
88741.02210733468,16493.0,4080
88632.68313636276,16470.0,4032
88357.34408408489,16484.0,4080
88314.65529359873,16446.0,4128
88393.76707251383,16466.0,4128
88150.34193379847,16419.0,4080
88553.22668961801,16477.0,4080
88341.54896235248,16480.0,4128
88680.58389417692,16478.0,4080
88586.81863453831,16470.0,4032
88399.66670967992,16450.0,4080
88577.40546294668,16484.0,4128
88363.55665609876,16469.0,4032
88409.42126242936,16429.0,4080
88579.9832859927,16455.0,4080
88529.09825792685,16429.0,4032
88808.96629873847,16413.0,4128
88363.23372854853,16467.0,4080
88361.13606457021,16445.0,4080
88282.24826834362,16422.0,4080
88407.69909995016,16469.0,4032
88470.99846557269,16468.0,4032
88445.03002567065,16483.0,4080
88150.73811608722,16461.0,4032
88541.44369535078,16429.0,4080
88916.67112103087,16472.0,4080
88168.14190995526,16482.0,4128
87865.49286124003,16483.0,4128
89384.98243879549,16473.0,4080
88856.36931464505,16489.0,4128
88699.43255089849,16415.0,4080
88199.39977481832,16466.0,4032
88525.8525540388,16446.0,4080
88516.16206871989,16484.0,4128
89024.50005541717,16475.0,4080
89294.6992849658,16473.0,4080
88854.0505183362,16475.0,4128
88248.55828596406,16510.0,4080
88229.01281383369,16458.0,4128
88207.10714781434,16447.0,4080
88591.66801608188,16503.0,5136
88223.10394312374,16417.0,4128
88248.20125657275,16480.0,4128
88242.92458908407,16486.0,4080
89134.95685907613,16473.0,4080
88592.62201518679,16477.0,4128
88860.49378301523,16432.0,4080
88460.44955171188,16486.0,4128
88391.62782287387,16459.0,4080
88597.64065654685,16415.0,4080
88616.7644297874,16484.0,4128
88558.66730596364,16489.0,4128
88539.8300525179,16456.0,4080
88716.01642635645,16471.0,4032
88312.67964758779,16446.0,4080
89936.86348153322,16474.0,4080
88548.4627988267,16414.0,4080
88114.5369010814,16445.0,4176
88342.22492134303,16446.0,4128
88525.55257525365,16465.0,4080
88508.7704903449,16428.0,7008
89129.17737729737,16475.0,4080
88375.61743270913,16458.0,4080
88521.45949880987,16428.0,4032
89258.02590314699,16434.0,4128
89407.29313543656,16473.0,4080
89150.33757307279,16433.0,4128
88009.31642900966,16483.0,4272
88418.83310808835,16429.0,4080
88713.52252498345,16473.0,4176
88334.18007947927,16465.0,4080
88767.95349876415,16489.0,4080
88196.48237022158,16465.0,4080
88405.45596056596,16482.0,5520
88139.83462738885,16511.0,4128
88880.80482830272,16431.0,4128
88880.30578679711,16477.0,4080
88466.23422126073,16416.0,4080
88318.67043757353,16467.0,4032
88362.99401762783,16479.0,4128
88348.9354537226,16481.0,4128
88566.15274564954,16490.0,6960
88519.14308130657,16457.0,4128
89813.8142954514,16474.0,4176
88669.15766142234,16478.0,4080
88368.89824156468,16481.0,4080
88830.56991152426,16499.0,7008
88244.92365525005,16428.0,4032
88491.7164345453,16447.0,4128
88892.90700886949,16472.0,4128
88431.5405954786,16446.0,4128
88261.31579369093,16428.0,4080
88560.9791830833,16490.0,4080
88458.46292515117,16425.0,4080
88786.54295783037,16431.0,4080
88330.68909530598,16466.0,4080
88378.23501134393,16458.0,4080
88625.48491742785,16484.0,4128
88603.74425906599,16447.0,4128
88658.65608273463,16474.0,4176
89625.42473371587,16476.0,4176
88547.69034993503,16436.0,4128
88507.69476486431,16457.0,4128
88679.47398001599,16478.0,4080
88194.82793332396,16442.0,4128
88584.55010913979,16471.0,4080
88165.60802681882,16486.0,4080
88405.25421481917,16429.0,4080
88078.41753115495,16461.0,4080
89011.8934499459,16455.0,4080
88652.13343152587,16452.0,4080
88694.64376882826,16488.0,4128
88544.39469328574,16485.0,4128
89198.74919759588,16437.0,4176
88684.79763555658,16478.0,4080
88764.50424798156,16455.0,4224
88561.5796732089,16471.0,4032
88525.46588839343,16457.0,4128
88586.31861061737,16437.0,7008
88180.95737835311,16450.0,4080
88534.56094652214,16457.0,4128
88569.31804092956,16415.0,4128
89263.40357843184,16433.0,4080
88343.3574332067,16428.0,4032
88520.37001264347,16458.0,4080
88451.35695750841,16448.0,7008
88433.880040969,16458.0,4128
88494.86976704876,16457.0,4128
88799.2667983954,16491.0,4080
89092.41199619813,16437.0,4272
88603.5130519782,16472.0,4176
88737.57521958135,16414.0,4080
88547.3805873382,16459.0,4080
88585.14420473936,16470.0,4080
88654.2493339552,16453.0,4128
88705.94001264086,16436.0,4128
88561.99591234313,16459.0,4128
88428.64859893272,16444.0,7008
88935.67619185253,16437.0,4128
88354.47713351047,16429.0,4080
88351.23636239127,16460.0,4080
88693.58813606994,16436.0,4128
88809.82959952699,16456.0,4080
89060.47371803441,16437.0,4272
88490.18091174595,16462.0,4128
88714.43324008874,16491.0,4128
88618.39305158031,16470.0,4128
88182.84988525043,16467.0,4080
88139.33727840715,16425.0,4080
88737.17529913434,16430.0,4080
88097.78142778287,16467.0,4032
88576.14491891848,16510.0,4080
88278.76117348038,16483.0,6288
88625.58532942837,16472.0,7008
88367.82796703327,16462.0,4080
88595.53288847141,16487.0,4080
88269.5323370019,16483.0,4128
88703.4867201466,16455.0,4128
88406.53676591237,16482.0,4080
88825.53822056671,16437.0,4128
88596.23811197602,16454.0,4128
88506.86979721443,16484.0,4080
88259.98542287285,16445.0,4176
88427.88712439498,16424.0,4080
88258.85983908139,16419.0,4128
88530.39241222777,16441.0,4272
88362.7828351722,16459.0,4080
88655.67043465989,16453.0,4128
88616.50704869849,16473.0,4080
88280.14976883667,16480.0,4128
88368.78588353397,16447.0,7008
88191.23092085472,16508.0,4080
88521.97843188744,16469.0,4080
88422.1154537529,16479.0,4128
88335.47297796421,16458.0,4128
88578.10417100371,16436.0,4128
89057.69780487829,16472.0,4032
89082.51693555013,16473.0,4128
89239.00784028659,16472.0,6288
88162.40100569335,16424.0,4080
88702.09800788642,16478.0,4128
88723.96071413867,16491.0,4128
88748.1396583318,16490.0,4128
88514.88130708078,16458.0,4080
88583.46500391433,16456.0,4080
88559.87525187162,16413.0,4176
88544.87425528414,16416.0,4080
88559.57591440788,16490.0,4080
88494.99361683332,16461.0,4080
88477.25004047554,16465.0,4080
88740.2354963824,16474.0,4032
88894.44914791484,16414.0,4080
88463.39010380059,16428.0,4080
88290.28677571123,16429.0,4032
88481.71339814262,16483.0,4080
88545.0936932089,16491.0,4128
88322.80039621041,16417.0,4080
88462.68290608308,16503.0,4080
88765.35969853458,16475.0,4128
88652.13871778287,16436.0,4128
88572.89870381534,16457.0,4080
88996.8426368879,16474.0,4176
89269.9898565512,16453.0,4128
88443.64147443851,16442.0,4176
88788.75348847666,16494.0,4080
88048.72480013437,16445.0,4128
88607.6335919402,16478.0,4128
88025.45050788755,16461.0,4128
88519.83220838757,16470.0,4032
88143.60930944707,16418.0,4080
87991.03157055304,16422.0,4128
88604.08221757835,16457.0,4128
88276.43276572922,16445.0,4128
88595.18295039897,16489.0,4080
88205.53816030097,16428.0,4080
88438.20201499523,16447.0,4176
88215.87500834293,16480.0,4128
88827.0239767668,16431.0,4032
88829.6854638518,16473.0,6288
88484.07964658755,16469.0,4080
88535.62955805493,16453.0,4128
88548.79326254247,16445.0,4080
88299.88621619798,16487.0,4080
89031.31371449288,16473.0,4128
88469.28593225869,16447.0,4224
89012.97141322432,16452.0,4176
88338.08969138606,16485.0,4080
88709.12371234344,16478.0,4080
88650.76613781968,16500.0,4080
88675.17517007056,16419.0,4080
88521.98789854163,16477.0,4128
88456.49707900001,16469.0,4080
89437.02140072944,16434.0,7008
88490.85506658987,16462.0,4080
88188.83370484308,16446.0,4080
88882.7188896779,16454.0,4128
88339.1736388985,16480.0,4176
88328.51738958106,16419.0,4464
88592.89246487527,16465.0,4080
88683.26799410964,16471.0,4080
88456.98217354745,16428.0,4080
88568.53457976115,16489.0,4080
88109.10985880649,16445.0,4128
88085.88387405821,16459.0,4128
88569.53647865505,16454.0,4128
89673.16562224332,16476.0,4128
88492.55165078334,16461.0,4032
88168.46087131594,16459.0,4128
88415.37869193494,16429.0,4032
88475.20728249667,16425.0,4080
88564.63869042939,16489.0,4080
89263.34036905575,16437.0,4224
88486.24675399726,16466.0,4080
88754.9985676104,16414.0,4128
88342.2941937923,16429.0,4080
88526.59807742854,16457.0,4128
88682.94735643885,16431.0,4080
88539.24355645277,16424.0,4080
88323.78638857979,16512.0,4080
88392.88994144819,16485.0,4128
88637.90849558759,16478.0,4080
88312.02506271856,16424.0,4128
88919.77441416345,16414.0,4080
88718.39386996091,16488.0,4080
89325.99341069575,16433.0,4080
88834.28622211544,16437.0,4128
88307.94734929346,16481.0,4080
89320.62440607457,16472.0,4128
88654.97667747276,16475.0,4176
89047.17650959354,16473.0,4080
88267.1903153074,16480.0,4128
88799.69581108588,16437.0,4176
88935.84407280793,16454.0,8208
88578.79132590114,16447.0,5376
88332.26290765007,16427.0,4080
88228.29154728487,16480.0,4128
88468.81089236251,16466.0,4080
88868.21060499811,16489.0,4080
88435.13625118528,16481.0,4080
88934.4973186137,16436.0,4080
88597.13232389752,16478.0,4128
122538.60259198275,16477.0,4081
88647.85257288825,16471.0,4032
88483.479052856,16479.0,4080
88517.19614167073,16457.0,4128
88293.446835491,16444.0,4128
88479.83697758267,16479.0,4080
88691.2430937349,16436.0,4128
88555.6168615538,16415.0,4128
88647.91753750993,16478.0,4080
89008.09057851035,16431.0,4128
88245.55755005067,16428.0,4080
88590.60360117715,16454.0,4128
88593.6756143455,16455.0,4080
88546.38104183087,16490.0,4080
88558.66041618494,16428.0,4080
89041.95579904586,16434.0,4128
88664.54546753028,16471.0,4080
88629.00170417475,16478.0,4080
88616.0990510605,16475.0,4080
88434.13179489167,16425.0,4080
88811.37988165258,16489.0,4128
88656.88000765207,16432.0,4128
88565.0529160949,16490.0,4032
88519.65347361687,16479.0,4128
88672.98470389168,16474.0,4128
88387.13251860559,16459.0,4080
88297.92035879855,16444.0,4128
88258.55216480313,16466.0,4080
88454.65204916627,16443.0,4128
88462.29018987775,16428.0,4032
88787.84352105741,16455.0,4128
88653.26291254307,16482.0,4128
88080.40484380051,16481.0,4128
88687.68758104167,16478.0,4128
88517.820758481,16503.0,4128
88337.28379884436,16446.0,4080
88065.2299791831,16461.0,4080
88054.6509859613,16422.0,4128
88244.48511098637,16458.0,7008
88206.58548686029,16417.0,4080
88548.72015082213,16436.0,4176
88081.55312167243,16419.0,4080
88249.34588285311,16447.0,4080
88957.62799930239,16430.0,4080
88381.30941563504,16479.0,4080
88563.48338793426,16485.0,4176
88448.46904222248,16425.0,4128
88372.30779643726,16444.0,4128
88619.34810696218,16491.0,4080
89032.64501226788,16473.0,4176
88781.97034550362,16494.0,4176
88721.98390371268,16471.0,6528
88393.95994104138,16465.0,4032
87998.48026731459,16512.0,4128
89040.38649268146,16494.0,4080
88172.34896239465,16424.0,4080
88420.91217556193,16460.0,4032
88381.13895095329,16442.0,4272
89211.1782113402,16436.0,7008
88527.75876895938,16415.0,4080
88623.29389905822,16456.0,4128
88607.24764744929,16474.0,4080
88411.55570743329,16446.0,4128
88435.54482990176,16467.0,4080
88290.20775324505,16484.0,4080
88545.07964757641,16445.0,4080
89054.16455303215,16432.0,4080
88704.94567754157,16478.0,4080
88042.10412282831,16512.0,4080
88366.23980094955,16417.0,4128
88412.87727416499,16419.0,4080
88572.56223354544,16508.0,4128
88324.99565659693,16429.0,4080
88306.61873315096,16481.0,4128
88685.2931344202,16478.0,4128
88900.3999006889,16431.0,4032
88323.79596234509,16467.0,4080
88446.31482178847,16479.0,4128
88550.9384071041,16469.0,4032
88645.8904635046,16475.0,4080
88266.41238804815,16466.0,4128
88221.99646004352,16459.0,4032
88539.69497124958,16479.0,4128
88474.66970529342,16424.0,4128
88482.95331320533,16468.0,4080
88468.94844114734,16484.0,4128
88527.16697204365,16504.0,4368
88684.67149691502,16453.0,4128
88646.80092926427,16475.0,4080
88216.76686420389,16447.0,4080
88443.86077901347,16479.0,4128
88629.51280709848,16430.0,4080
89643.55828374917,16476.0,4176
88292.8142667483,16466.0,4032
88482.10468942847,16416.0,4080
88571.57606237289,16465.0,4080
88361.51645385487,16508.0,4080
88549.14110961308,16428.0,4032
88505.218724812,16479.0,4080
88711.23690416476,16455.0,4128
88245.40824414162,16458.0,7008
87945.54831282877,16424.0,4080
88535.06550717648,16444.0,4176
88671.70819110199,16476.0,4128
89268.20340659353,16433.0,4080
88741.688168385,16488.0,4080
88243.94948419151,16428.0,4032
88686.59237978232,16413.0,4080
88205.52162746231,16483.0,4080
88327.91617761024,16487.0,4080
89054.36245249142,16437.0,4128
88789.75225603791,16472.0,4128
88227.27237148603,16447.0,4128
88903.81899604248,16473.0,4080
88720.20772158093,16494.0,4128
88471.64890410882,16470.0,4032
88421.29209351045,16446.0,4080
88242.88357951016,16461.0,8064
88605.53979597123,16482.0,4128
88537.1642074886,16490.0,6960
88283.66747251549,16466.0,6960
88298.12508816236,16458.0,4128
88744.69878382182,16476.0,4080
88865.88181080589,16453.0,4080
88147.47249989085,16482.0,4128
88951.93624616742,16493.0,4128
87722.54923284771,16442.0,4176
88501.08385013482,16427.0,4032
88751.42526729299,16475.0,4080
88523.29297693544,16442.0,4128
89305.90630862978,16437.0,4176
88561.09215364324,16494.0,4128
88212.38687082792,16459.0,4128
88580.09407467993,16487.0,4080
88582.38046855098,16447.0,4416
89001.18048373987,16437.0,8400
88433.16608320775,16450.0,5328
88300.3005246599,16482.0,4080
88517.35232078414,16468.0,4080
88372.14488324014,16485.0,4080
88837.92053665832,16476.0,4176
88490.84695937467,16467.0,4080
88513.66513947767,16453.0,4128
88500.88470154542,16428.0,4080
88523.67197451148,16468.0,4080
88757.46480548846,16471.0,4128
88052.93833229721,16511.0,4080
88639.60853850842,16477.0,4128
88497.80975696738,16504.0,4368
88570.30371506326,16414.0,2256
88556.29372612124,16513.0,4080
88570.90627572047,16446.0,4128
88542.51263878144,16427.0,4080
88658.11473067834,16414.0,4080
88730.25763567185,16488.0,4080
88177.87160541028,16465.0,4032
88508.52977466356,16470.0,4080
88631.77417073616,16455.0,4128
88428.68594916887,16461.0,4080
88817.99625149528,16456.0,4080
88453.10446363252,16447.0,7008
88665.38331543826,16413.0,4080
88504.48354908222,16450.0,6960
88361.36335578021,16479.0,4128
88815.12036226544,16452.0,4224
88604.75793371449,16430.0,4128
88534.28727209759,16428.0,4032
88475.84612660386,16485.0,4128
88818.99701754704,16489.0,4080
88858.11690186856,16437.0,4128
88188.38685832026,16447.0,4080
88572.27157644644,16490.0,4080
88738.43354678944,16436.0,4128
88431.85467728223,16469.0,4080
88534.42680163277,16428.0,4080
88483.7300935902,16470.0,4032
88466.60717972263,16425.0,4080
88214.82219810806,16417.0,4128
88453.25688193308,16479.0,4080
88350.95558130689,16484.0,4080
88687.06367824493,16413.0,4080
88566.47356622617,16430.0,4080
88379.59299237342,16460.0,4080
88601.20955807959,16477.0,4080
87987.20358532765,16419.0,4128
88423.21866601039,16483.0,4128
88214.37592690521,16428.0,4032
87890.67667801789,16424.0,4080
88530.24694895564,16484.0,4080
88599.54771414712,16468.0,4032
87837.72305240606,16483.0,4080
89048.04764266705,16473.0,4128
88697.01987239458,16478.0,4080
89079.24501985013,16474.0,4080
88425.80385970388,16481.0,4080
88388.33265761072,16417.0,4080
88028.46293308666,16511.0,4080
89028.71730948066,16455.0,4128
88117.31753914681,16444.0,4224
88434.65704919555,16468.0,3984
88735.87715146632,16473.0,6288
88893.97728785999,16474.0,4128
88391.78531460227,16465.0,4080
88787.44611346036,16434.0,7008
88181.33247756143,16461.0,4080
88409.11498637016,16465.0,4080
88325.2274296956,16445.0,4128
88493.06221848987,16462.0,4032
88921.49161844101,16437.0,4176
88590.9616043691,16415.0,4080
88688.58225904535,16493.0,4080
88715.1253786823,16488.0,4080
88116.44487227073,16417.0,4080
88508.46438953375,16482.0,4080
88658.8005799707,16491.0,4128
88228.963862331,16467.0,4080
88630.79336653669,16473.0,4128
88562.32156814769,16493.0,4080
88437.14875703768,16444.0,4464
88189.84037164129,16483.0,4128
88559.33086157216,16511.0,4080
88598.17513489549,16431.0,4080
88519.14083693823,16447.0,7008
88699.26217009562,16415.0,4080
88153.06022035515,16513.0,4128
88667.52713257386,16477.0,4176
88932.29091947543,16430.0,4128
88213.74254272717,16510.0,4080
88302.44075884158,16484.0,4080
88612.02191765419,16474.0,4080
88326.57168616756,16484.0,4080
88293.15941007507,16424.0,4080
88762.86668912771,16491.0,4080
88565.19567833509,16415.0,4080
