CaloAX,CaloAY,CaloBX,CaloBY,CaloCX,CaloCY,CaloDX,CaloDY,StartingCalo
0.5,3.5,3.5,2.5,6.5,3.5,7.5,4.5,5
0.5,3.5,3.5,2.5,5.5,4.5,7.967100716063251,5.5,5
5.5,4.5,0.5,2.5,4.5,2.5,6.5,4.5,5
0.5,5.5,1.5,5.5,0.5,3.5,2.5,0.5,5
5.5,3.5,7.5,2.5,7.5,2.5,6.5,0.5,5
0.5,2.5,0.5,3.5,2.5,3.5,7.5,2.5,5
0.5,4.5,0.5,3.5,1.5,2.5,4.5,0.5,5
0.5,3.5,0.5,3.5,2.5,2.5,7.5,0.5,5
8.5,5.5,0.5,2.5,2.5,1.5,7.5,1.5,6
2.5,3.5,5.5,2.5,7.025306273896406,3.5,7.5,5.5,6
0.5,3.5,2.5,4.5,2.5,4.5,6.5,0.5,6
0.5,2.5,0.5,2.5,4.5,3.5,7.5,4.5,6
0.5,3.5,4.5,2.5,6.5,1.5,7.5,0.5,6
0.5,1.5,3.5,0.5,7.5,1.5,8.5,2.5,6
1.5,5.5,4.5,4.5,8.5,3.5,7.011037591386271,3.5,6
0.5,0.5,4.989628260068382,0.5,0.5,1.5,0.5,1.5,6
0.5,3.5,1.5,4.5,2.5,5.5,3.5,4.5,6
0.5,0.5,5.5,1.5,8.5,1.5,8.010156499098754,0.5,7
0.5,4.5,0.5,3.5,0.9527438118642648,3.4999999999999996,4.5,3.5,7
3.5,0.5,7.5,1.5,8.5,2.5,6.5,5.5,7
1.5,1.5,4.5,1.5,7.5,3.5,5.5,1.5,7
1.5,4.5,2.5,5.5,3.5,4.5,8.5,2.5,7
0.5,0.5,2.5,1.5,3.5,2.5,7.5,3.5,7
0.5,1.5,3.5,2.5,5.5,3.5,7.5,5.5,7
0.5,4.5,0.5,3.5,2.5,4.5,7.5,5.5,8
0.5,3.5,4.5,4.5,8.043996920134415,3.5,6.5,3.5,8
2.5,1.5,3.5,2.5,7.5,3.5,8.5,3.5,8
0.5,3.5,1.5,4.5,4.5,3.5,7.5,5.5,8
4.5,2.5,5.5,2.5,7.5,2.5,5.5,1.5,8
0.5,1.5,2.5,0.5,4.5,1.5,8.5,1.5,9
0.5,4.5,2.5,4.5,7.5,4.5,8.5,4.5,9
3.5,2.5,6.5,3.5,7.5,3.5,8.5,3.5,9
4.5,4.5,8.043996920134415,3.5,6.5,3.5,6.5,2.5,9
3.5,2.5,7.5,3.5,8.5,3.5,6.5,3.5,9
0.5,5.5,2.5,4.5,4.5,2.5,6.5,0.5,10
0.5,2.5,2.5,2.5,6.5,4.5,8.5,5.5,10
0.5,3.5,3.980226797145911,2.5000000000000004,8.5,2.5,8.037525386184598,1.5,10
0.5,2.5,5.5,2.5,8.5,2.5,6.5,3.5,10
5.5,2.5,8.5,2.5,6.5,3.5,5.5,4.5,11
0.5,4.5,3.5,4.5,7.5,2.5,8.5,1.5,13
0.5,3.5,0.5,4.5,3.5,3.5,7.5,2.5,13
0.5,3.5,2.5,2.5,5.005536449060411,1.5,7.5,3.5,15
2.5,2.5,5.005536449060411,1.5,7.5,3.5,6.5,5.5,16
0.5,2.5,0.5,2.5,2.5,1.5,7.5,0.5,21
0.5,5.5,0.5,5.5,1.5,3.5,6.5,5.5,5
0.5,3.5,2.5,2.5,6.5,2.5,8.5,4.5,10
1.5,4.5,3.5,3.5,8.5,3.5,6.5,4.5,18
0.5,1.5,4.5,1.5,7.5,3.5,7.5,3.5,7
0.5,1.5,1.5,1.5,2.5,3.5,8.5,5.5,22
0.5,2.5,4.5,3.5,6.5,1.5,7.5,2.5,7
4.5,3.5,6.5,1.5,7.5,2.5,7.5,3.5,8
6.5,2.5,7.5,1.5,5.5,3.5,8.5,3.5,11
0.5,2.5,4.5,2.5,7.5,3.5,8.5,3.5,8
4.5,2.5,7.5,3.5,8.5,3.5,5.5,5.5,9
0.5,1.5,2.5,1.5,4.5,2.5,5.5,3.5,20
2.5,1.5,4.5,2.5,5.5,3.5,6.5,3.5,21
0.5,1.5,0.5,1.5,0.5,2.5,5.5,4.5,4
0.5,3.5,1.005508462787627,5.500000000000001,3.5,5.5,7.5,4.5,6
1.5,2.5,3.5,3.5,7.5,3.5,7.5,4.5,20
0.5,5.5,0.5,5.5,1.5,5.5,5.5,0.5,7
0.5,2.5,1.5,2.5,6.5,3.5,7.5,3.5,22
1.5,2.5,6.5,3.5,7.5,3.5,4.5,5.5,23
0.5,2.5,1.5,3.5,3.5,2.5,6.5,0.5,23
4.5,2.5,8.5,3.5,6.5,3.5,6.5,4.5,2
1.5,4.5,5.5,3.5,8.5,4.5,6.5,4.5,6
0.5,2.5,3.5,2.5,4.5,3.5,8.5,1.5,4
1.5,1.5,4.5,2.5,6.5,1.5,5.5,2.5,12
1.5,3.5,2.5,2.5,7.5,2.5,6.5,5.5,1
0.5,2.5,1.5,2.5,5.5,3.5,6.5,5.5,23
1.5,4.5,6.5,4.5,0.5,4.5,2.5,5.5,4
0.5,2.5,2.5,2.5,5.5,2.5,8.5,0.5,7
0.5,2.5,0.5,3.5,2.5,3.5,8.012882533401333,3.4999999999999996,11
1.5,1.5,5.5,1.5,1.5,5.5,3.5,4.5,6
0.5,2.5,1.5,0.5,5.5,1.5,7.5,0.5,8
1.5,4.5,5.5,3.5,6.5,3.5,8.5,4.5,9
2.5,3.5,6.5,3.5,6.5,3.5,4.5,1.5,24
0.5,1.5,0.5,1.5,2.5,1.5,6.5,0.5,8
0.5,1.5,0.5,1.5,0.5,2.5,7.5,4.5,11
0.5,0.5,1.5,1.5,4.5,2.5,8.5,3.5,15
1.5,1.5,4.5,2.5,8.5,3.5,8.5,1.5,16
1.5,3.5,5.5,3.5,8.5,2.5,7.5,2.5,15
2.5,3.5,2.5,3.5,8.5,3.5,5.5,3.5,1
2.5,3.5,8.5,3.5,5.5,3.5,3.5,5.5,2
1.5,1.5,3.5,0.5,0.5,2.5,1.5,5.5,3
0.5,3.5,3.5,3.5,4.5,3.5,6.5,5.5,3
0.5,5.5,2.5,4.5,5.5,3.5,8.5,4.5,4
3.5,0.5,0.5,2.5,1.5,5.5,4.5,3.5,4
0.5,1.5,0.5,2.5,2.5,4.5,6.5,5.5,23
0.5,2.5,2.5,3.5,8.5,4.5,8.5,5.5,8
1.5,2.5,4.5,3.5,6.5,2.5,8.5,2.5,7
0.5,4.5,1.5,3.5,4.5,3.5,8.5,3.5,8
0.5,1.5,0.5,0.5,2.5,0.5,7.5,0.5,10
0.5,3.5,3.5,3.5,5.5,3.5,7.5,2.5,10
0.5,2.5,3.5,1.5,8.5,2.5,7.5,5.5,17
0.5,2.5,1.5,1.5,3.5,2.5,8.5,5.5,12
0.5,1.5,1.5,3.5,7.5,3.5,7.980035270829425,5.500000000000001,6
3.5,3.5,8.5,4.5,7.5,2.5,7.5,1.5,7
0.5,3.5,0.5,4.5,0.5,4.5,4.5,1.5,7
0.5,2.5,3.5,3.5,7.5,3.5,6.5,5.5,12
0.5,4.5,0.5,1.5,1.5,0.5,1.5,0.5,13
2.5,0.5,2.5,4.5,7.5,4.5,6.5,4.5,6
0.5,1.5,1.5,0.5,0.5,1.5,2.5,3.5,8
0.5,1.5,3.5,1.5,8.5,3.5,8.005727787100344,3.5,12
0.5,2.5,1.5,2.5,6.5,3.5,8.5,4.5,6
1.5,2.5,6.5,3.5,8.5,4.5,6.5,3.5,7
0.5,3.5,2.5,3.5,7.5,1.5,7.5,1.5,8
6.5,3.5,8.5,4.5,6.5,3.5,4.5,4.5,8
0.5,3.5,2.5,4.5,6.5,2.5,6.5,2.5,23
2.5,4.5,6.5,2.5,6.5,2.5,6.5,1.5,24
1.5,1.5,4.5,3.5,6.5,4.5,8.5,3.5,3
0.5,4.5,3.5,3.5,7.5,3.5,7.5,2.5,15
3.5,3.5,7.5,3.5,7.5,2.5,7.5,3.0260954806153055,16
7.5,3.5,7.5,2.5,7.5,3.0260954806153055,8.5,3.5,17
0.5,3.5,3.5,2.5,8.5,1.5,8.5,0.5,11
0.5,4.5,2.5,4.5,6.5,3.5,8.5,3.5,4
2.5,4.5,6.5,3.5,8.5,3.5,7.5,1.5,5
0.5,3.5,0.5,1.5,2.5,1.5,7.5,2.5,14
5.5,2.5,6.5,2.5,6.5,2.5,8.5,0.5,3
0.5,1.5,1.5,1.5,6.5,1.5,7.5,0.5,5
0.5,2.5,3.5,3.5,8.5,3.5,8.5,2.5,17
0.5,4.5,0.5,3.5,5.5,2.5,7.5,0.5,1
1.5,1.5,4.5,1.5,8.5,1.5,5.5,1.9845732725780738,1
0.5,1.5,4.5,1.5,8.5,2.5,8.5,0.5,4
0.5,2.5,2.5,2.5,5.5,2.5,6.5,3.5,6
2.5,2.5,5.5,2.5,6.5,3.5,6.5,3.5,7
0.5,1.5,0.5,0.5,1.5,1.5,6.5,0.5,11
1.5,4.5,4.5,3.5,6.5,2.5,7.5,3.5,13
2.5,2.5,6.5,3.5,7.5,4.5,7.5,4.5,3
6.5,3.5,7.5,4.5,7.5,4.5,5.5,5.5,4
0.5,4.5,2.5,4.5,7.5,5.5,2.5,2.5,13
1.5,2.5,6.5,2.5,8.5,4.5,2.5,3.5,4
6.5,2.5,8.5,4.5,2.5,3.5,7.5,2.5,5
1.5,5.5,6.5,2.5,1.5,1.5,3.5,1.5,8
0.5,1.5,3.5,2.5,7.5,3.5,7.5,0.5,4
2.5,1.5,4.5,3.5,6.5,3.5,8.5,4.5,9
4.5,2.5,8.5,2.5,8.5,2.5,5.017628902074287,2.5,10
4.5,3.5,6.5,3.5,8.5,4.5,7.5,3.5,10
8.5,2.5,8.5,2.5,5.017628902074287,2.5,5.5,0.5,11
0.5,0.5,1.5,1.5,3.5,2.5,8.5,4.5,14
0.5,2.5,4.5,3.5,5.5,3.5,6.5,2.5,4
4.5,3.5,5.5,3.5,6.5,2.5,7.5,0.5,5
0.5,3.5,0.5,4.5,1.5,4.5,5.5,3.5,6
0.5,4.5,1.5,2.5,3.5,3.5,7.5,3.5,9
1.5,3.5,3.5,3.5,6.5,3.993228337408498,6.5,5.5,21
1.5,2.5,1.5,1.5,4.5,2.5,6.5,3.5,23
0.5,2.5,2.5,2.5,7.5,2.5,8.5,5.5,4
0.5,1.5,0.5,1.5,2.5,2.5,8.5,3.5,10
0.5,3.5,2.5,3.5,3.5,3.5,6.5,5.5,4
1.5,4.5,2.5,4.5,4.5,3.5,8.5,3.5,7
2.5,2.5,2.5,3.5,5.5,4.5,8.5,5.5,10
2.5,3.5,5.5,3.5,7.5,3.5,4.5,4.5,4
5.5,3.5,7.5,3.5,4.5,4.5,5.5,1.5,5
0.5,1.5,0.5,3.5,3.5,5.5,0.5,1.5,5
0.5,3.5,3.5,5.5,0.5,1.5,5.5,1.5,6
0.5,3.5,3.5,2.5,7.5,0.5,1.5,0.5,4
3.5,2.5,7.5,0.5,1.5,0.5,4.5,2.5,5
0.5,2.5,4.5,2.5,8.5,3.5,8.5,2.5,6
0.5,2.5,4.5,1.5,3.5,2.5,5.5,1.5,22
2.5,4.5,7.5,2.5,7.5,3.5,4.5,3.5,23
2.5,1.5,2.5,0.5,0.5,1.5,1.5,1.5,2
2.5,0.5,0.5,1.5,1.5,1.5,5.5,0.5,3
0.5,1.5,1.5,1.5,5.5,0.5,2.5,3.5,4
2.5,4.5,0.5,2.5,2.5,2.5,6.5,2.5,10
0.5,3.5,0.5,4.5,1.5,3.5,2.5,2.5,20
0.5,4.5,1.5,3.5,2.5,2.5,7.5,1.5,21
3.5,3.5,4.5,5.5,1.5,5.5,3.5,5.5,23
0.5,1.5,0.5,1.5,3.5,2.5,7.5,2.5,23
0.5,3.5,1.5,2.5,3.5,2.5,8.5,0.5,7
0.5,4.5,1.5,5.5,1.5,4.5,4.5,4.5,9
0.5,1.5,2.5,1.5,5.5,2.5,8.5,4.5,10
0.5,1.5,3.5,1.5,5.5,1.5,8.5,0.5,12
0.5,4.5,2.5,3.5,5.5,2.5,8.5,2.5,21
0.5,4.5,0.5,3.5,2.964694764064203,3.4999999999999996,6.5,2.5,23
0.5,0.5,3.031405491646355,1.4999999999999998,7.5,1.5,8.5,0.5,11
1.5,4.5,4.5,2.5,7.5,1.5,7.5,0.5,13
0.5,3.5,1.5,2.5,2.5,2.5,8.5,3.5,7
0.5,5.5,2.5,4.5,6.5,3.5,0.5,4.5,3
2.5,1.5,7.5,2.5,8.5,2.5,4.5,1.5,5
0.5,3.5,2.5,3.5,4.5,2.5,3.5,3.5,6
1.5,1.5,1.5,2.5,4.5,3.5,6.5,3.5,10
2.5,2.5,1.5,1.5,0.5,4.5,2.5,5.5,1
0.5,3.5,1.5,3.5,4.5,2.5,7.5,0.5,11
0.5,3.5,5.5,2.5,8.5,2.5,6.5,3.5,3
1.5,2.5,1.5,3.5,2.5,4.5,7.5,3.5,3
0.5,0.5,3.5,1.5,8.038511890512687,2.5,5.5,0.5,8
0.5,4.5,2.5,3.5,7.5,3.5,8.5,1.5,8
1.5,3.5,4.5,3.5,8.5,3.5,7.5,3.5,4
0.5,1.5,0.5,3.5,1.5,2.5,6.5,4.5,7
0.5,3.5,3.5,2.5,7.5,3.5,8.5,3.5,22
0.5,2.5,1.5,3.5,5.5,3.5,7.5,2.5,1
0.5,1.5,4.5,2.5,8.5,3.5,7.020067679861448,2.5000000000000004,6
4.5,2.5,8.5,3.5,7.020067679861448,2.5000000000000004,5.5,3.5,7
8.5,3.5,7.020067679861448,2.5000000000000004,5.5,3.5,7.5,0.5,8
0.5,4.5,4.5,3.5,8.5,1.5,7.5,1.5,19
0.5,3.5,1.5,2.5,2.5,2.5,8.5,1.5,22
0.5,2.5,1.5,4.5,2.5,4.5,6.5,3.5,7
0.5,4.5,2.5,3.5,5.5,3.5,8.5,4.5,10
0.5,4.5,1.5,3.5,5.5,3.5,8.5,3.5,10
2.5,3.5,5.5,3.5,8.5,4.5,6.5,4.5,11
0.5,4.5,1.5,4.5,8.5,2.5,8.5,1.5,1
0.5,2.5,1.5,2.5,6.5,3.0390903300949765,7.5,0.5,8
0.5,3.5,3.5,3.5,8.5,2.5,6.5,3.5,10
3.5,0.5,4.94714100908653,2.5,8.5,2.5,5.5,4.5,1
1.5,3.5,2.5,3.5,5.5,1.5,7.5,0.5,7
0.5,4.5,0.5,4.5,3.5,3.5,7.5,1.5,5
0.5,3.5,1.5,3.5,4.5,2.5,6.5,4.5,7
0.5,2.5,2.5,2.5,4.5,3.5,8.5,3.5,7
2.5,2.5,4.5,3.5,8.5,3.5,8.004756173722472,4.5,8
1.5,1.5,3.5,2.5,5.5,2.5,7.5,4.5,7
0.9958686806754521,4.5,5.5,2.5,8.5,3.5,7.5,3.5,19
1.5,2.5,2.5,2.5,4.5,1.5,7.5,1.5,23
0.5,2.5,1.5,2.5,3.5,2.5,8.5,3.5,11
0.5,3.5,3.5,4.5,0.5,5.5,3.5,3.5,4
2.5,2.5,6.5,3.5,8.5,3.5,7.5,3.5,9
1.5,4.5,4.5,3.5,8.5,3.5,7.5,3.5,10
0.5,2.5,4.5,2.5,8.5,2.5,5.5,2.5,20
1.5,5.5,0.5,5.5,3.5,3.5,7.5,3.5,1
0.5,3.5,2.5,3.5,6.499999999999999,3.9876530324922452,7.5,1.5,10
0.5,4.5,0.5,5.5,3.5,4.5,6.5,1.5,1
0.5,3.5,3.5,4.5,8.5,3.5,8.5,3.5,10
0.5,4.5,1.5,5.5,2.5,4.5,7.5,4.5,21
0.5,4.5,2.5,5.5,8.5,5.5,7.5,5.5,23
0.5,4.5,1.5,4.5,5.5,4.5,6.5,0.5,1
0.5,4.5,0.5,3.5,2.5,3.5,7.5,4.5,5
0.5,5.5,2.5,5.5,4.0400954689022415,5.499999999999999,8.5,4.5,18
0.5,2.5,0.5,0.5,0.5,2.5,2.5,1.5,4
0.5,3.5,0.5,3.5,2.5,2.5,6.5,1.5,4
0.5,1.5,3.5,2.5,7.5,3.5,8.5,5.5,7
0.5,3.5,1.5,3.5,5.5,4.5,5.5,4.5,8
1.5,2.5,4.5,1.5,6.5,2.5,8.5,1.5,3
0.5,1.5,0.5,2.5,0.5,2.5,5.5,0.5,5
0.5,1.5,2.5,2.5,6.5,4.5,6.5,5.5,10
0.5,4.5,4.5,3.5,2.5,4.5,5.5,4.5,1
0.5,4.5,2.5,3.5,7.5,3.5,8.5,3.5,4
1.5,4.5,3.5,3.5,7.5,3.5,8.5,3.5,5
3.5,3.5,7.5,3.5,8.5,3.5,6.5,3.5,6
0.5,3.5,0.5,1.5,2.5,2.5,5.5,1.5,6
7.5,3.5,8.5,3.5,6.5,3.5,8.5,4.5,7
1.5,3.5,5.5,3.5,8.5,4.5,8.5,5.5,11
1.5,0.5,5.5,1.5,6.5,1.5,5.5,0.5,6
0.5,2.5,0.5,3.5,0.5,3.5,2.5,5.5,23
0.5,4.5,3.5,4.5,7.5,3.5,5.5,5.5,23
0.5,1.5,1.5,0.5,5.5,2.5,7.5,1.9830442345280783,3
0.5,2.5,0.5,1.5,0.5,0.5,6.5,1.5,4
0.5,2.5,1.5,2.5,4.5,3.5,6.5,3.5,8
0.5,4.5,5.5,4.5,8.5,3.5,8.5,0.5,16
1.5,1.5,1.5,2.5,2.5,2.5,6.5,3.5,8
0.5,3.5,0.5,2.5,1.5,1.5,8.5,3.5,10
0.5,3.5,1.5,4.5,3.5,3.5,8.5,2.5,3
0.5,4.5,3.5,4.5,6.5,3.5,6.5,3.5,8
3.5,4.5,6.5,3.5,6.5,3.5,4.5,4.5,9
0.5,4.5,0.5,3.5,4.5,3.5,8.5,1.5,11
0.5,3.5,1.5,2.5,2.5,1.5,6.5,1.5,18
0.5,0.5,3.5,2.5,5.5,3.5,8.5,5.5,24
1.5,4.5,2.5,2.5,4.5,3.5,6.5,3.5,3
2.5,2.5,4.5,3.5,6.5,3.5,6.499999999999999,0.950692803021075,4
0.5,4.5,3.5,3.5,6.5,1.5,8.5,0.5,4
0.5,2.5,2.5,3.5,6.5,2.5,6.5,1.5,6
0.5,2.5,2.5,3.5,4.5,2.5,6.5,0.5,5
0.5,1.5,3.5,0.5,1.5,2.5,3.5,4.5,7
1.5,3.5,2.5,3.5,5.5,3.5,6.5,2.5,20
3.5,4.5,5.5,3.5,8.5,3.5,7.5,5.5,3
1.5,2.5,3.5,2.5,7.5,2.5,6.5,4.5,8
0.5,2.5,2.5,2.5,7.5,2.5,8.031669642433227,1.5,16
0.5,2.5,0.5,1.5,2.5,2.5,4.5,5.5,3
1.5,0.5,4.5,2.5,7.985799266499838,1.5,6.5,1.5,6
0.5,5.5,3.5,4.5,8.5,3.5,6.5,3.5,8
0.5,3.5,2.5,2.5,6.977821623620219,1.5,7.5,1.5,10
2.5,0.5,6.5,0.5,8.5,1.5,8.5,3.5,4
0.5,5.5,8.5,5.5,0.5,4.5,3.5,2.5,5
8.5,5.5,0.5,4.5,3.5,2.5,6.5,2.5,6
1.5,1.5,3.5,2.5,8.5,3.5,6.5,1.5,23
3.5,2.5,7.5,2.5,8.5,3.5,6.5,1.5,8
0.5,1.5,0.5,2.5,3.5,3.5,7.5,5.5,10
0.5,3.5,0.5,3.5,3.5,2.5,8.5,1.5,5
0.5,0.5,3.5,1.5,6.5,1.5,8.5,0.5,5
0.5,0.5,3.5,1.5,6.5,3.5,7.5,4.5,10
0.5,2.5,1.5,3.5,4.5,3.5,7.970413850540646,4.5,3
2.5,4.5,0.5,4.5,0.5,4.5,5.5,2.5,4
3.5,3.5,5.5,3.5,8.5,3.5,8.5,1.5,22
3.5,3.5,8.5,2.5,7.5,2.5,6.5,4.5,3
1.5,3.5,3.5,3.5,7.5,2.5,6.5,4.5,12
6.5,2.5,8.5,1.5,3.5,0.5,6.5,4.5,12
0.5,1.5,0.5,1.5,3.5,0.5,8.5,1.5,13
1.5,4.5,2.5,3.5,5.5,3.5,8.5,0.5,3
0.5,5.5,1.5,5.5,5.5,3.5,6.5,4.5,4
0.5,4.5,0.5,2.5,0.5,0.5,4.5,3.5,11
1.5,3.5,1.5,3.5,2.5,3.5,6.5,1.5,7
0.5,1.5,0.5,3.5,4.5,2.5,6.991543180870369,0.5,5
1.5,4.5,5.5,3.5,8.5,2.9687096247054336,6.5,0.5,10
0.5,3.5,3.5,3.5,5.5,3.5,6.5,5.5,8
0.5,4.5,0.5,1.5,5.5,1.5,8.5,0.5,10
0.5,3.5,2.5,2.5,6.5,1.5,3.5,4.5,13
1.0242559815237953,1.5,3.5,2.5,5.5,3.5,7.5,2.5,14
0.5,1.5,0.5,3.5,4.5,4.5,8.5,4.5,6
0.5,3.5,4.5,4.5,8.5,4.5,6.5,4.5,7
0.5,2.5,1.5,4.5,5.5,4.5,7.922348299530804,4.5,6
3.5,2.5,6.5,2.5,8.5,3.5,6.500000000000001,5.004882475681609,13
0.5,3.5,0.5,3.5,2.5,3.5,4.5,3.5,18
0.5,3.5,2.5,3.5,4.5,3.5,8.5,5.5,19
1.5,3.5,5.5,3.5,8.5,3.5,8.5,4.5,10
1.5,2.5,3.5,1.5,8.5,2.5,7.5,2.5,10
6.5,3.5,7.5,3.5,5.5,3.5,4.5,1.5,1
0.5,1.5,1.5,0.5,5.5,1.5,8.5,2.5,5
0.5,4.5,2.5,3.5,6.5,3.5,7.5,3.5,23
2.5,3.5,6.5,3.5,7.5,3.5,5.5,3.5,24
1.5,2.5,1.5,2.5,6.5,1.5,8.5,0.5,8
0.5,2.5,1.5,0.5,3.5,2.5,7.5,4.5,8
0.5,4.5,1.5,3.5,3.5,3.5,7.5,5.5,6
0.5,2.5,1.5,1.5,1.5,2.5,4.5,2.5,9
0.5,2.5,1.5,2.5,3.5,3.5,0.5,1.5,9
1.5,1.5,1.5,2.5,4.5,2.5,1.5,2.5,10
1.5,2.5,3.5,3.5,0.5,1.5,3.5,1.5,10
0.5,3.5,3.5,4.5,7.5,4.5,0.5,1.5,6
0.5,2.5,1.5,1.5,0.5,1.5,6.5,2.5,7
1.5,4.5,7.5,3.5,8.5,2.5,8.5,4.063609809317507,21
0.5,2.5,3.5,3.5,5.5,2.5,4.5,0.5,23
1.5,1.5,1.5,2.5,5.5,3.5,7.5,4.5,23
4.5,2.5,5.5,2.5,5.5,2.5,6.5,2.5,6
0.5,3.5,4.5,3.5,6.5,2.5,7.5,4.5,7
0.5,3.5,2.5,2.5,6.5,3.5,5.5,4.5,11
2.5,2.5,6.5,3.5,5.5,4.5,7.5,5.5,12
1.5,1.5,3.5,1.5,6.5,1.5,0.5,3.5,14
3.5,1.5,6.5,1.5,0.5,3.5,1.5,1.5,15
0.5,2.5,2.5,3.5,6.5,4.5,8.5,2.5,8
0.5,2.5,5.5,3.5,8.5,4.5,8.5,4.5,24
0.5,2.5,2.5,2.5,6.5,2.5,8.5,1.5,9
2.5,2.5,6.5,2.5,8.5,1.5,8.5,1.5,10
4.5,4.5,0.5,3.990979143002799,0.5,4.5,8.5,3.5,24
1.5,3.5,6.5,2.5,8.5,2.5,5.5,2.5,4
0.5,2.5,5.5,2.5,6.5,2.5,5.5,0.5,24
0.5,1.5,0.5,1.5,6.5,2.5,8.5,3.5,10
0.5,3.5,0.5,3.5,6.5,2.5,8.5,0.5,1
0.5,2.5,4.5,2.5,7.5,2.5,7.5,1.5,4
3.5,2.5,6.5,2.5,7.5,2.5,6.5,2.5,5
6.5,2.5,7.5,2.5,6.5,2.5,7.5,1.5,6
1.5,4.5,6.5,0.5,0.5,3.5,0.5,3.5,14
0.5,4.5,1.5,2.5,2.5,0.5,5.5,0.5,5
0.5,2.5,0.5,1.5,4.5,2.5,7.5,4.5,8
3.5,3.5,0.5,1.5,3.5,2.5,4.5,3.5,9
0.5,1.5,3.5,2.5,4.5,3.5,6.5,0.5,10
0.5,4.5,5.5,4.5,8.5,3.5,6.5,2.5,16
6.5,2.5,0.5,4.5,3.5,4.5,8.5,5.5,3
1.5,0.5,5.5,2.5,6.5,2.5,8.5,4.5,7
0.5,3.5,3.5,3.5,6.5,3.5,7.5,3.5,9
3.5,3.5,6.5,3.5,7.5,3.5,6.5,5.5,10
1.5,3.5,6.5,3.5,8.5,2.5,7.5,0.5,22
0.5,2.5,3.989422880655794,3.5,5.5,2.5,5.5,0.5,9
0.5,2.5,2.5,2.5,6.5,2.5,7.5,2.5,10
0.5,1.5,1.5,0.5,4.5,2.5,8.5,3.5,8
1.5,0.5,4.5,2.5,8.5,3.5,8.5,2.5,9
0.5,3.5,2.5,2.5,5.5,3.5,6.5,1.5,23
2.5,2.5,5.5,3.5,6.5,1.5,6.5,1.5,24
0.5,1.5,1.5,1.5,4.948892737674732,4.397785475349463,8.5,4.5,11
1.5,2.5,3.5,1.5,6.5,3.012133330959362,5.5,4.5,8
0.5,3.5,1.5,3.5,4.5,3.5,6.5,3.5,8
1.5,3.5,4.5,3.5,6.5,3.5,8.5,0.5,9
0.5,4.5,1.5,3.5,2.5,3.5,8.5,4.5,3
0.5,4.5,2.5,2.5,8.5,2.5,6.5,1.5,8
0.5,3.5,2.5,3.5,6.5,2.5,8.5,1.5,10
0.5,4.5,0.5,5.5,1.5,3.5,4.5,5.5,5
0.5,2.5,2.5,4.5,0.5,2.5,3.5,0.5,6
0.5,1.5,3.5,1.5,5.5,3.5,7.5,3.5,10
3.5,1.5,5.5,3.5,7.5,3.5,7.5,3.5,11
0.5,1.5,4.5,2.5,8.5,2.5,6.5,2.5,10
1.5,1.5,1.5,1.5,8.5,1.5,8.5,0.5,10
2.5,3.5,5.5,1.5,7.5,2.5,7.5,0.5,13
1.5,1.5,1.5,0.5,6.5,1.5,8.5,2.5,10
1.5,1.5,2.5,1.5,4.5,2.5,8.5,3.5,10
2.5,1.5,4.5,2.5,8.5,3.5,6.5,0.5,11
0.5,1.5,2.5,1.5,4.5,2.5,6.5,0.5,6
0.5,2.5,0.5,1.5,2.5,2.5,8.5,4.5,5
0.5,2.5,2.5,2.5,5.5,2.5,5.5,2.5,13
2.5,2.5,5.5,2.5,5.5,2.5,6.5,3.5,14
0.5,2.5,2.5,2.5,6.5,3.5,7.5,1.5,4
3.5,3.5,6.5,3.5,7.5,3.5,5.5,5.5,6
1.5,4.5,0.5,3.5,0.5,3.5,5.5,5.5,7
0.5,0.5,0.5,4.5,1.5,4.5,5.5,5.5,10
0.5,0.5,3.5,1.5,7.5,2.5,8.5,0.5,11
0.5,4.5,0.5,4.5,2.5,4.5,5.5,4.5,11
3.5,2.5,7.5,2.5,8.5,2.5,4.5,3.5,3
7.5,2.5,8.5,2.5,4.5,3.5,6.5,5.5,4
0.5,1.5,1.5,2.5,5.5,2.5,8.5,1.5,8
1.5,5.5,5.5,4.5,8.5,1.5,5.5,0.5,18
1.5,3.5,7.5,3.5,6.5,3.5,6.967377663883422,4.5,24
2.5,2.5,5.5,2.5,5.5,2.5,5.5,1.5,4
0.5,5.5,1.5,5.5,4.5,3.5,7.5,1.5,7
0.5,4.5,3.5,3.5,7.5,2.5,8.5,0.5,12
1.5,2.5,7.5,3.5,7.5,2.5,6.5,5.5,24
0.5,2.5,2.5,2.5,4.5,3.5,8.5,1.5,4
0.5,4.5,0.5,2.5,5.5,2.5,8.5,2.5,1
0.5,3.5,0.5,2.5,1.5,2.5,6.5,2.5,7
0.5,0.5,0.5,0.5,3.5,1.5,7.5,1.5,8
0.5,2.5,1.5,2.5,6.5,2.5,8.5,0.5,8
0.5,4.5,0.5,2.5,2.5,2.5,6.5,4.5,10
1.5,1.5,7.5,1.5,8.5,2.5,5.5,1.5,20
0.5,3.5,0.5,4.5,2.5,4.5,8.5,5.5,5
0.5,2.5,2.5,3.5,7.5,3.5,7.5,5.5,8
0.5,2.5,3.5,2.5,7.5,2.5,8.5,0.5,8
0.5,4.5,0.5,3.5,4.5,3.5,7.5,3.5,12
0.5,4.5,1.5,3.5,5.5,2.5,6.5,0.5,6
