CaloAX,CaloAY,CaloBX,CaloBY,CaloCX,CaloCY,CaloDX,CaloDY,StartingCalo
3.5,2.5,8.5,2.5,7.5,2.5,3.5,1.5,1
0.5,2.5,1.5,1.5,6.5,0.5,8.5,0.5,10
2.5,3.5,3.5,3.5,7.5,2.5,7.5,1.5,3
0.5,2.5,0.5,1.5,1.5,1.5,6.5,1.5,3
1.5,1.5,3.5,3.5,6.5,3.5,5.5,3.5,5
3.5,3.5,6.5,3.5,5.5,3.5,3.5,4.5,6
1.5,0.5,2.5,2.5,5.5,2.5,8.5,4.5,10
0.5,1.5,2.5,2.5,7.5,2.5,8.5,0.5,6
0.5,3.5,3.5,2.5,7.5,3.5,7.5,3.5,9
3.5,2.5,7.5,3.5,7.5,3.5,8.5,4.5,10
0.5,1.5,4.5,2.5,6.5,1.5,8.5,2.5,10
4.5,2.5,6.5,1.5,8.5,2.5,8.5,1.5,11
0.5,1.5,0.5,3.5,4.5,3.5,7.5,1.5,10
0.5,4.5,1.5,3.5,4.5,4.5,8.5,4.5,3
1.5,1.5,2.5,2.5,5.5,2.5,7.5,1.5,3
0.5,2.5,2.5,2.5,5.5,2.5,8.5,2.5,10
2.5,2.5,5.5,2.5,8.5,2.5,7.5,1.5,11
1.5,2.5,1.5,3.5,3.5,3.5,6.5,2.5,3
1.5,4.5,3.5,5.5,0.5,1.5,3.5,0.5,5
0.5,3.5,2.5,2.5,7.5,3.5,7.5,4.5,7
0.5,3.5,0.5,1.5,0.5,0.5,4.5,1.5,5
0.5,1.5,0.5,1.5,2.5,3.5,5.5,4.5,8
0.5,3.5,3.5,3.5,5.5,2.5,7.5,2.5,9
0.5,2.5,6.5,3.5,8.5,2.5,7.5,1.5,24
0.5,4.5,1.5,3.5,4.5,3.5,7.989690887418903,4.5,3
0.5,2.5,4.5,3.5,7.5,2.5,5.5,3.5,6
0.5,2.5,0.5,3.5,3.5,1.5,8.5,0.5,7
4.5,3.5,7.5,2.5,5.5,3.5,6.5,5.5,7
0.5,2.5,1.5,3.5,4.5,2.5,6.5,0.5,8
0.5,2.5,3.5,2.5,8.5,1.5,6.5,5.5,4
0.5,2.5,3.5,2.5,6.5,2.5,6.5,5.5,4
4.5,0.5,0.5,0.5,2.5,1.5,6.5,4.5,5
1.5,1.5,4.5,2.5,8.5,2.5,6.5,0.5,10
0.5,4.5,2.5,3.5,5.5,2.5,7.500000000000001,2.0217831212690234,17
1.5,5.5,3.5,4.5,5.5,3.5,6.5,0.5,5
0.5,3.5,2.5,3.5,4.5,3.5,6.5,2.5,10
0.5,3.5,1.5,2.5,3.5,3.5,8.5,5.5,7
2.5,2.5,7.5,1.5,6.5,2.5,6.5,3.5,9
0.5,1.5,3.5,1.5,7.5,3.5,8.5,2.5,11
3.5,1.5,7.5,3.5,8.5,2.5,8.007120461997967,2.5,12
7.5,3.5,8.5,2.5,8.007120461997967,2.5,8.5,3.5,13
8.5,2.5,8.007120461997967,2.5,8.5,3.5,6.5,0.5,14
0.5,0.5,1.5,1.5,6.5,3.5,8.5,5.5,1
6.5,2.5,8.5,2.5,6.5,4.5,6.5,4.5,2
1.5,4.5,2.5,3.5,3.5,2.5,7.5,0.5,5
0.5,1.5,3.5,1.5,7.5,1.5,7.018436360237942,1.4999999999999998,9
0.5,2.5,3.5,3.5,8.5,3.5,7.5,1.5,10
2.5,1.5,7.5,2.5,8.5,2.5,4.5,1.5,4
7.5,2.5,8.5,2.5,4.5,1.5,5.5,0.9932099064860973,5
8.5,2.5,4.5,1.5,5.5,0.9932099064860973,0.5,1.5,6
0.5,1.5,1.5,0.5,3.5,2.5,6.5,2.5,6
4.5,3.5,6.5,3.5,7.5,2.5,5.5,1.5,1
0.5,3.5,4.5,3.5,6.5,3.5,7.5,2.5,24
0.5,1.5,0.5,2.5,4.5,3.5,8.5,2.5,8
0.5,3.5,0.5,3.5,2.5,3.5,8.5,4.5,20
0.5,3.5,2.5,4.5,4.5,4.5,8.5,2.5,6
2.5,4.5,4.5,4.5,8.5,2.5,8.5,1.5,7
0.5,4.5,2.5,2.5,6.5,0.5,2.5,2.5,8
3.5,1.5,5.5,2.5,8.5,3.5,8.5,4.5,8
2.5,2.5,6.5,0.5,2.5,2.5,6.5,2.5,9
6.5,0.5,2.5,2.5,6.5,2.5,6.5,4.5,10
2.5,1.5,5.5,1.5,5.5,1.5,7.5,0.5,10
0.5,2.5,2.5,2.5,6.5,3.5,5.5,5.5,12
0.5,2.5,1.5,2.5,5.5,2.5,8.5,0.5,6
0.5,2.5,3.5,3.5,7.5,2.5,8.5,2.5,12
0.5,3.5,3.5,3.5,7.5,1.5,4.5,0.5,23
0.5,4.5,1.5,2.5,2.5,1.5,7.5,0.5,7
4.5,2.5,7.5,2.5,7.5,4.5,5.5,0.5,6
4.5,1.5,6.5,2.5,5.5,2.5,6.5,4.5,6
1.5,3.5,2.5,2.5,4.5,3.5,7.499999999999999,1.00599230337266,14
0.5,5.5,0.5,4.5,3.5,2.5,7.5,4.5,20
0.5,1.5,8.5,2.5,8.5,2.5,6.5,3.5,22
0.5,3.5,2.5,2.5,2.5,2.5,7.5,0.5,7
7.5,4.5,0.5,0.5,3.5,1.5,7.5,0.5,9
0.5,3.5,3.5,3.5,7.5,1.5,8.5,4.5,21
0.5,4.5,0.5,4.5,5.5,4.5,6.5,5.5,1
0.5,0.5,1.5,1.5,1.5,2.5,6.5,2.5,6
0.5,3.5,0.5,2.5,5.5,1.5,8.5,3.5,10
0.5,2.5,3.5,2.5,8.5,2.5,7.5,1.0020014087258997,11
0.5,2.5,5.5,1.5,8.5,3.5,8.5,4.5,11
0.5,2.5,2.5,1.5,3.5,3.5,6.5,3.5,4
0.5,1.5,4.5,1.5,7.5,1.5,1.5,5.5,9
2.5,3.5,4.5,3.5,7.5,2.5,8.5,3.5,10
0.5,0.5,4.5,1.5,8.5,2.5,8.5,0.9810276219997315,11
4.5,3.5,7.5,2.5,8.5,3.5,7.5,5.5,11
0.5,4.5,4.5,3.5,7.5,3.5,8.5,0.5,21
0.5,3.5,2.5,3.5,5.5,3.5,8.5,5.5,4
2.5,4.5,7.5,3.5,7.5,2.5,5.5,2.5,20
0.5,3.5,3.5,3.5,7.5,3.5,7.5,4.5,4
1.5,4.5,1.5,3.5,4.5,3.5,4.5,2.5,23
0.5,3.5,4.5,3.5,6.5,3.5,7.5,3.5,11
4.5,3.5,6.5,3.5,7.5,3.5,8.5,3.5,12
0.5,3.5,5.5,2.5,6.5,2.5,6.963814034172015,0.5,21
0.5,3.5,1.5,3.5,4.5,1.5,6.5,2.5,23
1.5,3.5,8.5,3.5,8.5,2.5,4.5,2.5,23
0.5,4.5,0.5,5.5,0.5,4.5,4.5,2.5,7
1.5,4.5,3.5,4.5,6.5,4.5,7.5,5.5,10
0.5,0.5,3.5,2.5,7.5,2.5,7.5,2.5,10
3.5,2.5,7.5,2.5,7.5,2.5,5.978607480770922,4.021392519229077,11
0.5,2.5,1.5,3.5,3.5,2.5,8.5,0.5,3
0.5,2.5,4.5,2.5,6.5,1.5,7.5,2.5,4
1.5,2.5,2.5,4.5,3.5,4.5,8.5,3.5,11
5.5,2.5,8.5,2.5,7.5,0.5,1.5,4.5,13
0.5,2.5,2.5,3.5,5.5,2.5,7.5,3.5,4
2.5,3.5,5.5,2.5,7.5,3.5,8.5,3.5,5
0.5,4.5,0.5,3.5,3.5,3.5,8.5,0.5,5
0.5,4.5,4.5,3.5,7.5,3.5,6.5,1.5,5
5.5,2.5,7.5,3.5,8.5,3.5,6.5,3.5,6
0.5,2.5,2.5,2.5,5.5,2.5,6.5,2.5,6
0.5,3.5,3.5,2.5,5.5,3.5,5.5,5.5,7
0.5,2.5,0.5,2.5,5.5,2.5,7.5,0.5,8
1.5,4.5,3.5,4.5,4.5,3.5,8.5,3.5,9
0.5,5.5,3.5,4.5,6.5,3.5,8.5,3.5,13
3.5,4.5,6.5,3.5,8.5,3.5,8.5,3.5,14
0.5,3.5,1.5,3.5,3.0213635477085607,5.5,5.5,3.5,3
0.5,3.5,0.5,4.5,1.5,2.5,5.5,4.5,5
1.5,1.5,3.5,2.5,8.5,2.5,8.5,1.5,15
0.5,5.5,0.5,3.5,3.5,4.5,6.5,4.5,6
1.5,1.5,5.5,2.5,7.5,3.5,6.5,3.5,11
2.5,4.5,4.5,3.5,6.5,5.5,3.5,1.5,1
4.5,3.5,6.5,5.5,3.5,1.5,6.5,0.5,2
0.5,3.5,2.5,3.5,7.5,2.5,7.5,0.5,4
0.5,2.5,2.5,3.5,7.5,2.5,8.5,0.5,8
0.5,2.5,1.5,3.5,4.5,3.5,5.5,3.5,6
1.5,0.5,5.5,2.5,5.5,2.5,7.5,0.5,7
2.5,1.5,4.5,1.5,1.5,4.5,5.5,5.5,11
0.5,3.5,0.5,1.5,4.5,1.5,7.5,3.5,10
0.5,5.5,0.5,4.5,0.5,2.5,5.5,0.5,9
0.5,1.5,1.5,2.5,1.5,2.5,2.5,3.5,22
0.5,2.5,0.5,3.5,2.5,3.5,8.5,3.5,24
0.5,1.5,1.5,2.5,4.5,3.5,7.5,5.5,6
0.5,4.5,2.5,4.5,3.5,3.5,7.5,2.5,7
1.5,1.5,2.5,2.5,4.5,3.5,6.5,2.5,13
2.5,4.5,4.5,3.5,7.5,3.5,6.5,5.5,8
1.5,3.5,2.5,2.5,4.5,2.5,6.5,4.5,10
0.5,1.5,0.5,2.5,3.5,1.5,8.5,0.5,11
0.5,2.5,1.5,3.5,5.5,4.5,8.5,5.5,12
0.5,1.5,1.5,0.5,1.5,1.5,7.5,5.5,21
0.5,2.5,0.5,2.5,4.5,4.5,5.5,5.5,1
1.5,1.5,1.5,1.5,0.5,1.5,6.5,2.5,8
0.5,2.5,0.5,2.5,2.5,1.5,7.5,2.5,10
2.5,2.5,3.5,2.5,7.5,2.5,8.5,0.5,8
2.5,2.5,3.5,3.5,6.5,2.5,8.5,4.5,10
1.5,2.5,6.5,2.5,6.5,1.5,4.5,0.5,17
0.5,3.5,2.5,2.5,6.5,2.5,7.5,2.5,20
1.5,1.5,3.5,3.5,6.5,4.5,5.5,4.5,9
0.5,4.5,3.5,3.5,8.5,2.5,8.5,4.5,1
1.5,2.5,2.5,2.5,4.5,2.5,8.5,1.5,7
0.5,2.5,3.5,0.5,8.5,0.5,8.5,2.5,11
0.5,3.5,0.5,3.5,1.5,2.5,5.993805545259162,1.5,22
0.5,3.5,1.5,2.5,5.993805545259162,1.5,8.5,0.5,23
0.5,2.5,0.5,0.5,5.5,2.5,8.5,5.5,14
0.5,1.5,1.5,1.5,7.5,2.5,8.5,0.5,16
0.5,4.5,1.5,4.5,6.5,3.5,8.5,0.5,16
0.5,4.5,0.5,4.5,1.5,3.5,8.5,1.5,20
0.5,0.5,4.5,1.5,8.5,1.5,7.5,0.5,21
1.5,3.5,2.5,3.5,6.5,3.5,7.5,3.5,23
0.5,3.5,2.5,4.5,1.5,4.5,5.5,3.5,8
0.5,4.5,2.5,4.5,7.5,2.5,6.5,1.5,20
0.5,1.5,3.5,2.5,7.5,2.5,7.5,0.5,1
0.5,2.5,0.5,2.5,2.5,0.5,6.5,4.5,10
2.5,3.5,4.5,3.5,7.5,4.5,8.5,5.5,5
0.5,3.5,1.5,3.5,6.5,0.5,0.5,3.5,8
2.5,1.5,7.5,1.5,1.5,0.5,4.5,0.5,8
0.5,1.5,2.5,2.5,7.5,2.5,7.5,0.5,8
0.5,0.5,0.5,0.5,0.5,2.5,2.5,2.5,5
5.5,3.5,7.5,2.5,7.5,2.5,7.5,1.5,8
0.5,2.5,1.5,3.5,4.5,2.5,6.5,0.5,8
0.5,1.5,3.5,1.5,7.5,1.5,7.5,1.5,3
0.5,2.5,3.5,3.5,7.9561413545067685,3.5,7.5,3.5,18
0.5,3.5,3.5,2.5,7.5,2.5,5.5,2.5,23
3.5,2.5,7.5,2.5,5.5,2.5,5.5,1.5,24
4.5,3.5,8.5,1.5,8.5,0.5,1.5,2.5,4
0.5,2.5,5.5,3.5,7.5,4.5,8.5,5.5,7
1.5,2.5,2.5,2.5,2.5,2.5,7.5,0.5,7
0.5,1.5,1.5,1.5,7.5,2.5,6.5,2.5,1
0.5,2.5,5.5,3.5,6.5,2.5,5.5,1.5,7
0.5,3.5,1.5,3.5,2.5,1.5,8.5,0.5,14
7.5,2.5,8.5,1.5,5.5,1.5,8.5,2.5,15
0.5,2.5,2.5,2.5,5.5,2.5,6.5,3.5,3
0.5,5.5,1.5,4.5,7.5,3.5,8.5,5.5,11
0.5,3.5,0.5,2.5,3.5,1.5,7.5,2.5,10
0.5,2.5,3.5,1.5,7.5,2.5,8.5,5.5,11
0.5,1.5,1.5,3.5,1.5,2.5,6.5,0.5,7
0.5,0.5,4.5,1.5,8.5,2.5,7.5,3.5,7
4.5,1.5,8.5,2.5,7.5,3.5,7.5,5.5,8
3.5,0.5,2.5,3.5,6.5,3.5,8.5,5.5,2
0.5,2.5,2.5,2.5,6.5,3.5,6.5,3.5,23
2.5,2.5,6.5,3.5,6.5,3.5,8.04907539813332,5.5,24
1.5,4.5,2.5,4.5,4.5,3.5,7.5,2.5,12
0.5,2.5,1.5,2.5,4.5,3.5,8.5,4.5,6
0.5,1.5,2.5,2.5,6.5,3.5,8.5,3.986116063982727,7
0.5,2.5,1.5,3.5,2.5,3.5,6.5,4.5,7
0.5,4.5,2.5,3.5,7.5,3.5,8.5,0.5,3
0.5,3.5,0.5,5.5,1.5,5.5,7.5,5.5,8
1.5,3.5,4.5,3.5,6.5,2.5,8.5,0.5,9
0.5,4.5,4.5,3.5,8.5,3.5,8.5,2.5,10
1.5,1.5,0.5,2.5,2.5,3.5,6.5,3.5,6
0.5,2.5,1.5,2.5,5.5,2.5,7.5,4.5,10
0.5,2.5,1.5,1.5,2.5,1.5,5.5,0.5,13
1.5,2.5,4.5,3.5,8.5,2.5,5.5,1.5,23
6.5,4.5,0.5,3.5,1.5,3.5,5.5,5.5,7
0.5,5.5,1.5,5.5,3.5,4.5,8.5,2.5,15
1.5,3.5,4.5,2.5,6.5,1.5,6.5,2.5,4
4.5,2.5,6.5,1.5,6.5,2.5,6.5,5.5,5
0.5,2.5,2.5,3.5,2.5,2.5,8.5,1.5,7
3.5,3.5,6.5,4.5,8.035363374210828,3.4999999999999996,5.5,4.5,7
1.5,1.5,0.5,3.5,1.5,3.5,6.5,3.5,9
0.5,4.5,2.5,4.5,6.5,3.5,8.5,1.5,12
1.5,3.5,4.5,4.5,7.5,3.5,8.5,1.5,15
0.5,2.5,2.5,3.5,5.5,3.5,7.5,0.5,10
2.5,0.5,6.5,2.5,7.5,2.5,8.5,0.5,10
0.5,2.5,2.5,1.5,3.5,2.5,6.5,1.5,10
0.5,3.5,2.5,2.5,4.5,2.5,8.5,4.5,13
0.5,2.5,0.5,2.5,3.5,2.5,7.5,3.5,7
1.5,4.5,3.5,3.5,6.5,2.5,7.5,1.5,8
0.5,4.5,4.5,3.5,8.5,2.5,8.0161196745896,0.5,9
2.5,3.5,0.5,3.5,2.5,3.5,6.5,1.5,19
0.5,2.5,1.5,1.5,3.5,2.5,6.5,0.5,10
0.5,3.5,2.5,2.5,4.5,2.5,8.5,0.5,12
1.5,4.5,4.5,2.5,7.5,1.5,6.5,2.5,3
4.5,2.5,7.5,1.5,6.5,2.5,5.5,2.5,4
0.5,2.5,1.5,2.5,6.5,3.5,8.5,3.5,6
1.5,2.5,6.5,3.5,8.5,3.5,8.032954891234178,5.499999999999999,7
0.5,4.5,0.5,3.5,3.5,3.5,6.5,2.5,8
0.5,3.5,3.5,3.5,6.5,2.5,7.5,4.5,9
6.5,3.5,8.5,2.5,7.5,2.5,7.5,2.5,10
0.5,2.5,3.5,3.5,7.5,4.5,8.5,5.5,17
0.5,2.5,5.5,2.5,8.5,2.5,5.5,4.5,8
0.5,2.5,2.5,2.5,5.5,1.5,6.5,1.5,17
1.5,2.5,5.5,4.5,1.5,2.5,7.5,2.5,23
1.5,2.5,3.5,2.5,7.5,2.5,6.5,1.5,3
3.5,3.5,1.5,1.5,3.5,2.5,7.5,5.5,11
0.5,2.5,1.5,4.5,3.5,3.5,8.5,1.5,15
0.5,2.5,1.5,2.5,3.5,2.5,8.5,0.5,6
0.5,2.5,2.5,2.5,6.5,2.5,0.5,1.5,7
2.5,2.5,6.5,2.5,0.5,1.5,0.5,0.5,8
0.5,3.5,2.5,2.5,6.5,2.5,8.5,0.5,4
0.5,3.5,0.5,3.5,0.5,3.5,5.5,3.5,7
0.5,3.5,3.5,2.5,8.5,3.5,7.5,1.5,12
0.5,3.5,1.5,3.5,5.5,2.5,8.5,0.5,6
0.5,4.5,3.5,4.5,6.5,3.5,8.5,2.5,9
0.5,1.5,1.5,2.5,4.5,4.5,7.5,3.5,12
0.5,3.5,0.5,4.5,3.5,3.5,8.5,4.5,20
0.5,0.5,2.5,2.5,5.5,3.5,7.5,4.5,23
2.5,3.5,5.5,2.5,7.5,2.5,4.5,3.5,1
0.5,5.5,0.5,5.5,3.5,3.5,8.5,2.5,6
1.5,0.5,5.5,0.5,1.5,1.5,5.5,0.5,10
1.5,2.5,1.5,3.5,3.5,3.5,8.5,2.5,11
0.5,4.5,3.5,2.5,5.5,3.5,7.5,5.5,17
0.5,0.5,1.5,0.5,2.5,2.5,7.5,5.5,6
0.5,2.5,1.5,2.5,4.5,2.5,8.5,1.5,6
1.5,3.5,2.5,4.5,4.5,3.5,7.5,3.5,7
3.5,3.5,3.5,3.5,4.5,3.5,7.5,5.5,1
2.5,4.5,3.5,5.5,0.5,2.5,3.5,2.5,5
0.5,1.5,1.5,2.5,5.5,3.5,7.5,3.5,10
1.5,2.5,5.5,3.5,7.5,3.5,6.5,4.5,11
0.5,2.5,3.5,2.5,8.5,3.5,5.5,2.5,1
0.5,4.5,5.5,3.5,8.5,3.5,7.5,5.5,6
0.5,3.5,1.5,4.5,6.5,4.5,8.5,5.5,11
3.5,2.5,6.5,3.5,8.5,2.5,6.5,3.5,8
1.5,2.5,5.5,3.5,7.960660465048852,3.5,7.5,3.5,11
0.5,3.5,2.5,4.5,6.5,3.5,7.5,1.5,4
0.5,4.5,1.5,3.5,3.5,4.5,7.5,3.5,7
1.5,3.5,4.5,3.5,8.5,2.5,8.5,0.5,10
0.5,3.5,2.5,3.5,6.5,4.5,6.5,4.5,23
0.5,2.5,3.5,3.5,7.5,3.5,7.5,4.5,6
0.5,2.5,0.5,1.5,2.5,2.5,7.5,0.5,10
0.5,3.5,0.5,3.5,5.5,3.5,8.5,3.5,23
0.5,3.5,5.5,3.5,8.5,3.5,8.011951247250797,3.988048752749201,24
0.5,3.5,2.5,3.5,7.5,2.5,8.5,4.012378510812122,8
1.5,4.5,2.5,4.5,3.5,4.5,7.5,2.5,7
0.5,1.5,2.5,3.5,8.5,3.5,8.5,3.5,10
2.5,3.5,8.5,3.5,8.5,3.5,6.5,2.5,11
8.5,3.5,8.5,3.5,6.5,2.5,8.5,3.5,12
3.5,2.5,5.5,3.5,8.5,2.5,5.5,0.5,1
1.5,1.5,4.5,2.5,7.5,3.5,6.5,5.5,11
0.5,3.5,0.5,3.5,3.5,4.5,8.5,4.5,11
0.5,4.5,2.5,2.5,5.5,2.5,8.5,2.5,20
0.5,3.5,2.5,3.5,5.5,2.5,8.017162356943492,0.5,21
1.5,3.5,6.5,2.5,6.5,2.5,5.5,3.5,22
6.5,2.5,6.5,2.5,5.5,3.5,6.5,2.5,23
0.5,1.5,3.5,1.5,3.5,3.5,8.5,3.5,24
6.5,2.5,5.5,3.5,6.5,2.5,8.5,0.5,24
1.5,4.5,4.5,3.5,7.5,2.5,4.5,1.0269559939403985,1
0.5,1.5,0.5,1.5,2.5,0.5,4.5,0.5,5
0.5,1.5,2.5,3.5,4.5,3.5,7.5,3.5,5
1.5,2.5,5.5,2.5,7.5,2.5,8.5,3.5,12
5.5,2.5,7.5,2.5,8.5,3.5,7.5,2.5,13
0.5,1.5,0.5,0.5,2.5,0.5,8.5,1.5,4
1.5,2.5,3.5,1.5,6.5,2.5,8.5,0.5,19
0.5,4.5,2.5,2.5,7.5,2.5,8.5,1.5,21
0.5,3.5,0.5,3.5,1.5,3.5,5.5,2.5,1
0.5,3.5,1.5,3.5,5.5,2.5,8.5,4.5,2
0.5,2.5,2.5,2.5,5.5,2.5,7.5,2.5,22
3.5,3.5,8.5,3.5,5.5,3.5,5.5,5.5,24
2.5,1.5,5.5,2.5,7.968981680850391,3.5,6.5,3.5,10
1.5,5.5,4.5,3.5,8.5,2.5,7.015542038408943,2.5000000000000004,16
2.5,2.5,4.5,2.5,7.5,4.5,3.5,4.5,1
0.5,3.5,1.5,2.5,4.977264306475575,3.5,7.5,2.5,10
1.5,2.5,4.977264306475575,3.5,7.5,2.5,7.5,1.5,11
0.5,2.5,4.5,2.5,5.5,2.5,8.5,5.5,4
4.5,2.5,8.5,3.5,7.5,4.5,2.5,5.5,6
0.5,1.5,2.5,2.5,5.5,2.5,8.5,4.5,9
0.5,1.5,0.5,0.5,2.5,2.5,8.5,5.5,3
0.5,3.5,0.5,2.5,0.5,1.5,7.5,2.5,7
0.5,4.5,1.5,2.5,1.5,3.5,2.5,1.5,7
2.5,3.5,7.5,2.5,8.5,2.5,8.5,4.5,9
5.5,2.5,8.5,2.5,6.5,1.5,6.5,1.5,13
0.5,1.5,3.5,2.5,7.5,2.5,8.5,1.5,22
1.5,4.5,1.5,5.5,2.5,3.5,3.5,0.5,3
0.5,1.5,1.5,2.5,4.5,3.5,8.5,5.5,13
0.5,3.5,2.5,2.5,5.5,2.5,7.5,1.5,22
3.5,2.5,6.5,4.5,0.5,4.5,1.5,5.5,6
0.5,1.5,0.5,1.5,2.5,3.5,5.5,4.5,6
0.5,2.5,3.5,2.5,6.5,3.5,7.5,4.5,9
3.5,4.5,0.5,2.5,2.5,3.5,6.5,5.5,10
0.5,4.5,2.5,3.5,5.5,2.5,8.5,4.983212765058792,12
0.5,4.5,1.5,4.5,3.5,3.5,8.5,5.5,21
0.5,3.5,2.5,3.5,3.5,3.5,7.5,5.5,4
2.5,4.5,2.5,3.5,6.5,2.5,7.5,4.5,1
0.5,3.5,1.5,2.5,3.5,3.5,6.5,3.5,3
0.5,3.5,1.5,3.5,5.5,2.5,7.5,1.5,8
0.5,5.5,3.5,3.5,8.5,1.5,8.5,1.5,22
0.5,4.5,2.5,4.5,2.5,3.5,6.5,2.5,24
0.5,2.5,3.5,2.5,5.5,3.5,7.5,2.5,3
0.5,2.5,0.5,3.5,3.5,3.5,6.5,2.5,4
3.5,2.5,5.5,3.5,7.5,2.5,7.5,3.5,4
0.5,3.5,1.5,4.5,5.5,3.5,8.5,2.5,7
1.5,2.5,3.5,1.5,8.5,0.5,8.5,0.5,8
0.5,3.5,2.5,2.5,5.5,2.5,8.5,3.5,5
0.5,2.5,1.5,2.5,6.5,4.5,8.5,4.5,8
0.5,3.5,0.5,2.5,1.5,1.5,6.5,0.5,5
1.5,4.5,2.5,2.5,3.5,2.5,6.5,3.5,3
2.5,2.5,3.5,2.5,6.5,3.5,8.5,5.5,4
2.5,1.5,5.5,2.5,8.5,2.5,7.5,1.5,10
2.5,2.5,5.5,1.5,1.5,1.5,0.5,2.5,10
5.5,1.5,1.5,1.5,0.5,2.5,5.5,3.5,11
1.5,1.5,0.5,2.5,5.5,3.5,8.5,1.5,12
0.5,1.5,5.5,2.5,8.5,2.5,6.5,3.5,11
5.5,2.5,8.5,2.5,6.5,3.5,7.5,2.5,12
0.5,4.5,0.5,4.5,2.5,3.5,7.973620655243727,1.5,21
0.5,3.5,0.5,2.5,0.5,2.5,5.5,3.5,4
0.5,2.5,0.5,1.5,1.5,2.5,7.5,3.5,4
0.5,1.5,1.5,1.5,4.5,2.5,5.5,3.5,1
1.5,2.5,5.5,2.5,8.5,2.5,7.5,4.000140179574035,8
0.5,2.5,3.5,2.5,8.5,1.5,7.5,0.5,4
0.5,4.5,0.5,3.5,2.5,4.5,5.5,2.5,5
0.5,1.5,1.5,2.5,4.5,3.5,7.5,5.5,8
0.5,3.5,2.5,3.5,7.5,2.5,6.5,2.5,23
0.5,4.5,3.5,4.5,3.5,4.5,6.5,5.5,17
0.5,2.5,2.5,2.5,2.5,3.5,6.5,3.5,3
0.5,4.5,3.5,4.5,6.5,4.5,5.5,5.5,3
0.5,3.5,6.5,2.5,7.5,2.5,6.031602158039795,5.499999999999999,7
1.5,3.5,3.5,4.5,7.5,3.5,8.5,2.5,9
0.5,0.5,0.5,0.5,2.5,2.5,5.5,2.5,10
5.5,1.5,8.5,2.5,4.5,2.5,3.5,3.5,12
0.5,4.5,1.5,4.5,1.5,5.5,4.5,4.5,22
0.5,1.5,1.5,1.5,1.5,1.5,7.5,0.5,24
1.5,2.5,4.5,3.5,6.5,3.5,7.5,5.5,3
1.5,3.5,2.5,2.5,3.5,2.5,6.5,0.5,24
0.5,5.5,0.5,5.5,3.5,3.5,8.5,4.5,5
0.5,0.5,3.5,2.5,6.5,2.5,5.5,2.5,10
3.5,2.5,6.5,2.5,5.5,2.5,8.5,1.5,11
0.5,3.5,3.5,4.5,7.5,4.5,6.5,3.5,5
3.5,4.5,7.5,4.5,6.5,3.5,5.5,4.5,6
0.5,2.5,1.5,2.5,5.5,1.5,7.5,0.5,7
0.5,4.5,1.5,3.5,2.5,3.5,4.5,5.5,10
1.5,2.5,5.5,2.5,7.5,3.5,8.5,5.5,11
2.5,1.5,5.5,2.5,8.5,2.5,4.5,4.5,11
3.5,4.5,3.5,2.5,4.5,2.5,7.5,0.5,1
0.5,3.5,3.5,4.5,3.5,2.5,4.5,2.5,24
0.5,2.5,1.5,2.5,6.5,2.5,7.5,0.5,1
0.5,2.5,2.5,2.5,2.5,2.5,5.5,1.5,4
0.5,3.5,2.5,2.5,7.5,2.5,8.5,1.5,5
2.5,2.5,7.5,2.5,8.5,1.5,6.5,3.5,6
0.5,4.5,3.5,3.5,6.5,4.5,8.5,5.5,22
0.5,2.5,3.5,3.5,6.5,2.5,7.5,0.5,4
1.5,1.5,4.5,1.5,8.5,2.5,6.5,1.5,5
0.5,4.5,1.5,4.5,5.5,2.5,6.5,1.5,8
1.5,3.5,5.5,2.5,6.5,2.5,6.5,1.5,11
5.5,2.5,6.5,2.5,6.5,1.5,1.5,1.5,12
0.5,3.5,2.5,3.5,7.5,3.5,7.5,5.5,1
0.5,1.5,0.5,1.5,3.5,2.5,8.5,4.5,3
1.5,0.5,7.5,1.5,8.5,3.5,3.5,3.5,1
1.5,2.5,4.5,2.5,7.5,3.5,7.5,0.5,3
0.5,3.5,1.5,2.5,1.5,1.5,6.5,1.5,7
0.5,1.5,1.5,2.5,4.5,2.5,8.5,2.5,3
2.5,2.5,6.5,2.5,8.5,2.5,6.5,2.5,8
0.5,3.5,0.5,4.5,4.5,4.5,8.5,5.5,13
0.5,1.5,2.5,1.5,5.5,2.5,6.5,4.5,8
0.5,3.5,1.5,2.5,5.5,1.5,6.5,0.5,8
0.5,3.5,3.5,3.5,7.5,3.5,8.5,0.5,7
1.5,3.5,3.5,3.5,4.5,3.5,8.5,4.5,19
0.5,3.5,1.5,4.5,6.5,4.5,7.985840696641778,5.5,5
0.5,1.5,2.5,1.5,3.5,1.5,8.5,2.5,10
0.5,2.5,0.5,3.5,4.5,2.5,8.5,4.5,7
0.5,1.5,0.5,0.5,2.5,0.5,4.5,2.5,8
0.5,3.5,4.5,2.5,8.5,4.5,8.5,5.5,8
0.5,4.5,0.5,2.5,4.5,2.5,6.5,1.5,23
0.5,3.5,0.5,3.5,5.5,3.5,8.5,2.5,23
0.5,3.5,5.5,3.5,8.5,2.5,5.5,0.5,24
7.5,2.5,7.5,2.5,6.5,4.5,5.5,5.5,1
0.5,4.5,3.5,4.5,6.5,3.5,6.5,1.5,12
